,census_tract,cluster_label
1124,48201551000,mild
1125,48201551101,mild
1126,48201551102,mild
1127,48201551201,less
1128,48201551202,less
1129,48201551300,mild
1130,48201551400,mild
1131,48201551501,mild
1132,48201551502,less
1133,48201551601,mild
1134,48201551602,mild
1135,48201551702,less
1136,48201551703,less
1137,48201551704,less
1138,48201551705,mild
1139,48201551800,mild
1140,48201551901,mild
1141,48201551902,mild
1142,48201552002,mild
1143,48201552003,most
1144,48201552004,less
1145,48201552101,mild
1146,48201552102,less
1147,48201552103,mild
1148,48201552200,mild
1149,48201552301,mild
1150,48201552303,mild
1151,48201552304,mild
1152,48201552401,mild
1153,48201552402,less
1154,48201552501,mild
1155,48201552502,mild
1156,48201552602,most
1157,48201552603,mild
1158,48201552604,less
1159,48201552701,mild
1160,48201552702,mild
1161,48201552801,less
1162,48201552802,most
1163,48201552901,mild
1164,48201552902,mild
1165,48201553001,most
1166,48201553002,mild
1167,48201553101,mild
1168,48201553102,mild
1169,48201553201,most
1170,48201553202,mild
1171,48201553300,most
1172,48201553401,mild
1173,48201553403,less
1174,48201553404,mild
1175,48201553405,less
1176,48201553500,less
1177,48201553601,less
1178,48201553602,most
1179,48201553700,most
1180,48201553801,less
1181,48201553803,less
1182,48201553804,mild
1183,48201553901,mild
1184,48201554001,most
1185,48201554002,less
1186,48201554103,mild
1187,48201554104,less
1188,48201554201,less
1189,48201554202,mild
1190,48201554301,less
1191,48201554302,most
1192,48201554404,mild
1193,48201554405,less
1194,48201554406,less
1195,48201554407,mild
1196,48201554408,less
1197,48201554409,less
1198,48201554410,mild
1199,48201554501,mild
1200,48201554502,mild
1201,48201554600,less
1202,48201554701,less
1203,48201554702,less
1204,48201554803,less
1205,48201554804,less
1206,48201554805,mild
1207,48201554806,less
1208,48201554807,mild
1209,48201554808,mild
1210,48201554809,mild
1211,48201554902,less
1212,48201554904,mild
1213,48201554905,less
1214,48201554906,mild
1215,48201554907,less
1216,48201554908,mild
1217,48201555001,mild
1218,48201555002,mild
1219,48201555101,mild
1220,48201555102,mild
1221,48201555200,mild
1222,48201555301,less
1223,48201555303,less
1224,48201555304,less
1225,48201555305,less
1226,48201555401,most
1227,48201555403,less
1228,48201555404,most
1229,48201555501,most
1230,48201555503,less
1231,48201555504,mild
1232,48201555505,less
1233,48201555600,less
1234,48201555701,mild
1235,48201555703,less
1236,48201555704,mild
1237,48201556000,mild
1238,48201556100,mild
1239,48201980000,less
1240,48201980200,mild
1241,48201980700,mild
1242,48339690101,less
1243,48339690102,mild
1244,48339690203,most
1245,48339690204,less
1246,48339690205,less
1247,48339690206,mild
1248,48339690207,mild
1249,48339690300,mild
1250,48339690403,mild
1251,48339690404,mild
1252,48339690405,less
1253,48339690406,less
1254,48339690407,mild
1255,48339690408,mild
1256,48339690501,less
1257,48339690502,less
1258,48339690503,less
1259,48339690603,mild
1260,48339690604,less
1261,48339690605,less
1262,48339690606,mild
1263,48339690607,mild
1264,48339690608,mild
1265,48339690609,less
1266,48339690610,less
1267,48339690701,mild
1268,48339690702,less
1269,48339690800,less
1270,48339690900,less
1271,48339691000,less
1272,48339691100,mild
1273,48339691201,most
1274,48339691202,less
1275,48339691301,less
1276,48339691302,mild
1277,48339691401,most
1278,48339691402,mild
1279,48339691403,mild
1280,48339691500,mild
1281,48339691601,less
1282,48339691602,mild
1283,48339691700,mild
1284,48339691801,mild
1285,48339691802,less
1286,48339691900,mild
1287,48339692003,mild
1288,48339692004,mild
1289,48339692005,less
1290,48339692006,less
1291,48339692007,most
1292,48339692008,mild
1293,48339692009,less
1294,48339692010,less
1295,48339692101,mild
1296,48339692102,less
1297,48339692103,mild
1298,48339692201,most
1299,48339692202,mild
1300,48339692301,mild
1301,48339692302,mild
1302,48339692303,less
1303,48339692304,mild
1304,48339692401,most
1305,48339692402,mild
1306,48339692501,most
1307,48339692502,mild
1308,48339692601,mild
1309,48339692603,mild
1310,48339692604,mild
1311,48339692605,most
1312,48339692701,most
1313,48339692702,mild
1314,48339692802,most
1315,48339692803,most
1316,48339692804,mild
1317,48339692900,most
1318,48339693001,most
1319,48339693002,mild
1320,48339693102,mild
1321,48339693103,mild
1322,48339693104,less
1323,48339693201,mild
1324,48339693202,mild
1325,48339693301,less
1326,48339693302,mild
1327,48339693303,mild
1328,48339693304,less
1329,48339693401,mild
1330,48339693402,mild
1331,48339693501,mild
1332,48339693502,mild
1333,48339693503,mild
1334,48339693600,mild
1335,48339693701,mild
1336,48339693702,less
1337,48339693703,less
1338,48339693800,mild
1339,48339693901,mild
1340,48339693902,mild
1341,48339693903,mild
1342,48339694001,mild
1343,48339694002,mild
1344,48339694103,mild
1345,48339694104,most
1346,48339694105,mild
1347,48339694106,mild
1348,48339694107,most
1349,48339694203,most
1350,48339694204,mild
1351,48339694205,most
1352,48339694206,mild
1353,48339694207,mild
1354,48339694208,mild
1355,48339694209,mild
1356,48339694210,less
1357,48339694303,less
1358,48339694304,mild
1359,48339694305,less
1360,48339694306,less
1361,48339694307,less
1362,48339694308,less
1363,48339694309,less
1364,48339694401,less
1365,48339694402,mild
1366,48339694403,mild
1367,48339694501,mild
1368,48339694502,less
1369,48339694503,less
1370,48339694601,most
1371,48339694602,less
1372,48339694603,most
1373,48339694700,most
