,census_tract,cluster_label
1469,36081006100,mild
1470,36081006201,less
1471,36081006202,less
1472,36081006300,mild
1473,36081006501,less
1474,36081006502,less
1475,36081006900,mild
1476,36081007100,mild
1477,36081007300,most
1478,36081007500,less
1479,36081007700,most
1480,36081007900,mild
1481,36081008100,mild
1482,36081008300,less
1483,36081008500,mild
1484,36081008600,less
1485,36081008700,less
1486,36081008800,less
1487,36081009100,mild
1488,36081009400,most
1489,36081009500,mild
1490,36081009600,most
1491,36081009700,mild
1492,36081009800,less
1493,36081010000,less
1494,36081010100,less
1495,36081010200,less
1496,36081010300,less
1497,36081010400,less
1498,36081010500,most
1499,36081010600,less
1500,36081010800,most
1501,36081011000,most
1502,36081011100,less
1503,36081011200,less
1504,36081011300,less
1505,36081011400,most
1506,36081011500,mild
1507,36081011600,less
1508,36081011700,less
1509,36081011800,most
1510,36081011900,less
1511,36081012000,less
1512,36081012100,less
1513,36081012200,most
1514,36081012301,less
1515,36081012400,most
1516,36081012500,less
1517,36081012601,most
1518,36081012602,most
1519,36081012800,less
1520,36081013000,mild
1521,36081013200,less
1522,36081013400,less
1523,36081013500,less
1524,36081013600,less
1525,36081013700,less
1526,36081013800,less
1527,36081014000,less
1528,36081014100,less
1529,36081014201,most
1530,36081014202,less
1531,36081014300,most
1532,36081014400,most
1533,36081014500,mild
1534,36081014700,less
1535,36081014800,less
1536,36081014900,mild
1537,36081015000,less
1538,36081015100,mild
1539,36081015200,most
1540,36081015300,mild
1541,36081015400,most
1542,36081015500,less
1543,36081015600,less
1544,36081015700,less
1545,36081015801,most
1546,36081015802,most
1547,36081015900,less
1548,36081016100,most
1549,36081016300,less
1550,36081016400,less
1551,36081016600,mild
1552,36081016800,most
1553,36081016900,less
1554,36081017000,less
1555,36081017200,mild
1556,36081017400,most
1557,36081017600,mild
1558,36081017800,less
1559,36081017901,most
1560,36081017902,most
1561,36081018000,most
1562,36081018101,most
1563,36081018102,most
1564,36081018200,less
1565,36081018300,most
1566,36081018401,less
1567,36081018402,less
1568,36081018501,less
1569,36081018502,less
1570,36081018600,most
1571,36081018700,most
1572,36081018800,less
1573,36081018900,less
1574,36081019000,less
1575,36081019200,less
1576,36081019400,less
1577,36081019600,most
1578,36081019800,less
1579,36081019901,mild
1580,36081020200,less
1581,36081020400,less
1582,36081020500,most
1583,36081020600,most
1584,36081020800,most
1585,36081021200,most
1586,36081021400,most
1587,36081021601,most
1588,36081021602,most
1589,36081022001,less
1590,36081022002,most
1591,36081023000,less
1592,36081023200,less
1593,36081023501,most
1594,36081023502,most
1595,36081023600,most
1596,36081023800,most
1597,36081024000,most
1598,36081024300,most
1599,36081024500,less
1600,36081024700,most
1601,36081024900,most
1602,36081025100,most
1603,36081025301,most
1604,36081025302,most
1605,36081025401,most
1606,36081025402,less
1607,36081025500,most
1608,36081025700,less
1609,36081025800,less
1610,36081025900,mild
1611,36081026000,most
1612,36081026100,most
1613,36081026200,less
1614,36081026300,most
1615,36081026400,less
1616,36081026501,most
1617,36081026502,mild
1618,36081026600,less
1619,36081026700,most
1620,36081026901,most
1621,36081026902,most
1622,36081027000,mild
1623,36081027101,most
1624,36081027102,most
1625,36081027200,less
1626,36081027301,most
1627,36081027302,most
1628,36081027400,less
1629,36081027500,most
1630,36081027600,less
1631,36081027701,most
1632,36081027702,most
1633,36081027800,less
1634,36081027900,most
1635,36081028000,less
1636,36081028100,most
1637,36081028200,less
1638,36081028300,most
1639,36081028400,less
1640,36081028500,most
1641,36081028700,most
1642,36081028801,less
1643,36081028802,mild
1644,36081028900,most
1645,36081029100,most
1646,36081029300,mild
1647,36081029400,less
1648,36081029500,most
1649,36081029700,most
1650,36081030600,less
1651,36081030903,mild
1652,36081030904,mild
1653,36081030905,most
1654,36081030906,mild
1655,36081031700,mild
1656,36081032000,less
1657,36081032700,mild
1658,36081032800,less
1659,36081032900,less
1660,36081033000,less
1661,36081033401,less
1662,36081033403,less
1663,36081033404,less
1664,36081033405,less
1665,36081033700,mild
1666,36081033900,mild
1667,36081034700,mild
1668,36081035100,most
1669,36081035200,less
1670,36081035300,mild
1671,36081035700,mild
1672,36081035800,less
1673,36081036100,mild
1674,36081036300,mild
1675,36081036500,mild
1676,36081036600,less
1677,36081036700,mild
1678,36081036800,less
1679,36081037100,mild
1680,36081037300,most
1681,36081037501,most
1682,36081037502,most
1683,36081037600,less
1684,36081037700,most
1685,36081037900,most
1686,36081038100,most
1687,36081038400,less
1688,36081039400,less
1689,36081039800,less
1690,36081039901,most
1691,36081039902,most
1692,36081040000,less
1693,36081040101,most
1694,36081040102,most
1695,36081040200,less
1696,36081040301,most
1697,36081040302,most
1698,36081040400,less
1699,36081040501,most
1700,36081040502,most
1701,36081040701,most
1702,36081040702,most
1703,36081040901,most
1704,36081040902,most
1705,36081041100,most
1706,36081041300,most
1707,36081041400,less
1708,36081041500,most
1709,36081042400,less
1710,36081042700,most
1711,36081043200,mild
1712,36081043400,less
1713,36081043701,most
1714,36081043702,most
1715,36081043900,most
1716,36081044000,most
1717,36081044301,most
1718,36081044302,most
1719,36081044400,most
1720,36081044601,most
1721,36081044602,most
1722,36081044800,most
1723,36081045000,most
1724,36081045200,most
1725,36081045400,most
1726,36081045500,most
1727,36081045600,most
1728,36081045700,most
1729,36081045800,less
1730,36081045900,most
1731,36081046000,most
1732,36081046100,most
1733,36081046200,most
1734,36081046300,most
1735,36081046400,less
1736,36081046500,most
1737,36081046600,most
1738,36081046700,most
1739,36081046800,most
1740,36081046901,most
1741,36081046902,most
1742,36081047000,less
1743,36081047100,most
1744,36081047200,less
1745,36081047300,most
1746,36081047500,most
1747,36081047600,less
1748,36081047801,less
1749,36081047802,less
1750,36081047900,most
1751,36081048000,less
1752,36081048100,most
1753,36081048200,less
1754,36081048301,most
1755,36081048302,most
1756,36081048400,less
1757,36081048500,most
1758,36081048900,most
1759,36081049201,most
1760,36081049202,less
1761,36081049301,less
1762,36081049302,most
1763,36081049500,less
1764,36081049600,less
1765,36081049700,less
1766,36081049900,most
1767,36081050000,most
1768,36081050201,less
1769,36081050202,less
1770,36081050400,less
1771,36081050500,less
1772,36081050600,less
1773,36081050700,most
1774,36081050800,less
1775,36081051000,most
1776,36081051100,less
1777,36081051200,less
1778,36081051300,less
1779,36081051500,most
1780,36081051600,less
1781,36081051700,less
1782,36081051800,less
1783,36081052000,less
1784,36081052100,less
1785,36081052200,most
1786,36081052400,less
1787,36081052500,less
1788,36081052600,less
1789,36081052800,mild
1790,36081053000,less
1791,36081053100,less
1792,36081053200,less
1793,36081053401,less
1794,36081053501,most
1795,36081053601,less
1796,36081053800,less
1797,36081053901,less
1798,36081053902,less
1799,36081054000,less
1800,36081054200,less
1801,36081054500,most
1802,36081054700,less
1803,36081054800,less
1804,36081054900,most
1805,36081055100,less
1806,36081055200,most
1807,36081055300,less
1808,36081055400,most
1809,36081055500,most
1810,36081055600,less
1811,36081055700,less
1812,36081055800,less
1813,36081055900,most
1814,36081056000,less
1815,36081056100,most
1816,36081056200,less
1817,36081056400,less
1818,36081056500,less
1819,36081056600,less
1820,36081056700,less
1821,36081056800,less
1822,36081057700,less
1823,36081057900,less
1824,36081058000,less
1825,36081058100,less
1826,36081058200,less
1827,36081058300,mild
1828,36081058500,less
1829,36081058700,less
1830,36081058900,most
1831,36081059000,less
1832,36081059100,less
1833,36081059200,less
1834,36081059300,less
1835,36081059400,less
1836,36081059501,less
1837,36081059502,most
1838,36081059600,most
1839,36081059800,less
1840,36081059900,less
1841,36081060000,less
1842,36081060100,most
1843,36081060300,less
1844,36081060600,less
1845,36081060701,most
1846,36081060800,less
1847,36081061000,less
1848,36081061200,most
1849,36081061301,less
1850,36081061400,less
1851,36081061601,less
1852,36081061602,less
1853,36081061800,less
1854,36081061900,less
1855,36081062000,less
1856,36081062100,less
1857,36081062200,less
1858,36081062300,less
1859,36081062500,less
1860,36081062600,most
1861,36081062700,less
1862,36081062900,less
1863,36081063000,less
1864,36081063200,less
1865,36081063301,less
1866,36081063302,less
1867,36081063500,less
1868,36081063700,less
1869,36081063800,less
1870,36081063900,less
1871,36081064101,less
1872,36081064500,most
1873,36081064600,less
1874,36081065000,less
1875,36081065401,less
1876,36081065402,most
1877,36081065600,less
1878,36081065702,less
1879,36081065703,less
1880,36081065900,less
1881,36081066000,less
1882,36081066100,less
1883,36081066301,less
1884,36081066401,less
1885,36081066402,less
1886,36081066403,less
1887,36081066501,less
1888,36081066701,less
1889,36081066900,less
1890,36081067100,less
1891,36081067700,less
1892,36081067900,most
1893,36081068000,less
1894,36081068200,less
1895,36081068300,less
1896,36081068700,less
1897,36081069000,most
1898,36081069300,most
1899,36081069400,less
1900,36081069500,less
1901,36081069701,most
1902,36081069702,less
1903,36081070300,less
1904,36081070700,less
1905,36081070900,less
1906,36081071100,less
1907,36081071303,less
1908,36081071304,less
1909,36081071305,less
1910,36081071306,most
1911,36081071701,most
1912,36081071702,most
1913,36081071900,most
1914,36081072100,most
1915,36081072300,less
1916,36081072900,less
1917,36081073100,less
1918,36081073700,less
1919,36081073900,most
1920,36081074100,less
1921,36081074300,most
1922,36081074500,most
1923,36081074700,most
1924,36081074900,mild
1925,36081075701,less
1926,36081075702,less
1927,36081076901,less
1928,36081076902,less
1929,36081077300,less
1930,36081077500,less
1931,36081077902,less
1932,36081077903,most
1933,36081077904,less
1934,36081077905,less
1935,36081077906,most
1936,36081077907,most
1937,36081077908,most
1938,36081078800,less
1939,36081079000,less
1940,36081079200,mild
1941,36081079701,most
1942,36081079702,most
1943,36081079900,most
1944,36081080301,most
1945,36081080302,less
1946,36081080900,less
1947,36081081400,most
1948,36081081800,less
1949,36081083700,less
1950,36081083800,less
1951,36081084000,less
1952,36081084500,most
1953,36081084601,less
1954,36081084602,most
1955,36081084901,most
1956,36081084902,most
1957,36081085300,most
1958,36081085500,most
1959,36081085700,most
1960,36081085900,most
1961,36081086100,most
1962,36081086300,most
1963,36081086400,most
1964,36081086500,most
1965,36081086900,most
1966,36081087100,less
1967,36081088400,less
1968,36081088902,less
1969,36081088903,less
1970,36081089201,less
1971,36081090700,less
1972,36081091603,mild
1973,36081091800,most
1974,36081091900,most
1975,36081092200,less
1976,36081092500,most
1977,36081092800,less
1978,36081092900,most
1979,36081093401,less
1980,36081093402,less
1981,36081093800,less
1982,36081093900,most
1983,36081094201,less
1984,36081094202,less
1985,36081094203,less
1986,36081094500,less
1987,36081094700,less
1988,36081095400,less
1989,36081096400,less
1990,36081097202,most
1991,36081097204,less
1992,36081097205,most
1993,36081097206,most
1994,36081097300,less
1995,36081098100,less
1996,36081098700,less
1997,36081099100,less
1998,36081099200,less
1999,36081099701,less
2000,36081099703,less
2001,36081099704,less
2002,36081099705,less
2003,36081099801,most
2004,36081099802,most
2005,36081100801,less
2006,36081100803,less
2007,36081100804,less
2008,36081101002,less
2009,36081101003,most
2010,36081101004,less
2011,36081101700,less
2012,36081102900,less
2013,36081103201,most
2014,36081103202,most
2015,36081103300,less
2016,36081103900,less
2017,36081104700,less
2018,36081105900,less
2019,36081107201,less
2020,36081108500,less
2021,36081109300,less
2022,36081109700,less
2023,36081109900,less
2024,36081111300,less
2025,36081112300,less
2026,36081112900,most
2027,36081113300,less
2028,36081113900,less
2029,36081114100,less
2030,36081114700,less
2031,36081115100,less
2032,36081115500,most
2033,36081115700,less
2034,36081115900,less
2035,36081116100,most
2036,36081116301,most
2037,36081116302,most
2038,36081116700,most
2039,36081117100,less
2040,36081117500,less
2041,36081118100,less
2042,36081118500,most
2043,36081118700,most
2044,36081118900,less
2045,36081119100,most
2046,36081119300,less
2047,36081119500,mild
2048,36081119900,less
2049,36081120100,less
2050,36081120300,less
2051,36081120500,less
2052,36081120701,less
2053,36081121500,most
2054,36081122300,less
2055,36081122702,less
2056,36081122703,less
2057,36081122704,mild
2058,36081124100,less
2059,36081124700,less
2060,36081125700,less
2061,36081126500,less
2062,36081126700,less
2063,36081127700,less
2064,36081129102,less
2065,36081129103,less
2066,36081129104,less
2067,36081130100,less
2068,36081133300,less
2069,36081133900,most
2070,36081134100,less
2071,36081134701,most
2072,36081134702,most
2073,36081136700,most
2074,36081137700,most
2075,36081138501,less
2076,36081139900,less
2077,36081140300,less
2078,36081140901,less
2079,36081140902,less
2080,36081141700,less
2081,36081142900,less
2082,36081143500,less
2083,36081144100,less
2084,36081144700,less
2085,36081145101,less
2086,36081145102,less
2087,36081145900,less
2088,36081146300,less
2089,36081146700,less
2090,36081147100,most
2091,36081147900,less
2092,36081148300,less
2093,36081150701,less
2094,36081150702,less
2095,36081152901,less
2096,36081152902,less
2097,36081155101,less
2098,36081155103,less
2099,36081155104,less
2100,36081156700,less
2101,36081157101,less
2102,36081157102,less
2103,36081157901,less
2104,36081157902,less
2105,36081157903,less
2106,36081161700,less
2107,36081162100,less
2108,36085000300,most
2109,36085000600,less
2110,36085000700,most
2111,36085000800,less
2112,36085000900,less
2113,36085001100,mild
2114,36085001700,less
2115,36085001800,less
2116,36085002001,less
2117,36085002002,less
2118,36085002100,most
2119,36085002700,most
2120,36085002900,most
2121,36085003300,less
2122,36085003600,less
2123,36085003900,less
2124,36085004001,mild
2125,36085004002,less
2126,36085004003,most
2127,36085004004,less
2128,36085004700,less
2129,36085005000,less
2130,36085005901,less
2131,36085006400,less
2132,36085006700,mild
2133,36085007001,less
2134,36085007002,less
2135,36085007400,less
2136,36085007500,less
2137,36085007700,mild
2138,36085008100,less
2139,36085009601,less
2140,36085009602,less
2141,36085009701,less
2142,36085010500,less
2143,36085011201,less
2144,36085011203,less
2145,36085011204,most
2146,36085011401,less
2147,36085011402,less
2148,36085012100,less
2149,36085012200,less
2150,36085012500,most
2151,36085012804,less
2152,36085012805,less
2153,36085012806,less
2154,36085013201,less
2155,36085013203,less
2156,36085013204,less
2157,36085013301,most
2158,36085013302,mild
2159,36085013400,less
2160,36085013800,less
2161,36085014100,less
2162,36085014604,less
2163,36085014605,less
2164,36085014606,less
2165,36085014607,less
2166,36085014608,less
2167,36085014700,less
2168,36085015100,less
2169,36085015601,less
2170,36085015602,less
2171,36085015603,less
2172,36085016901,less
2173,36085017005,less
2174,36085017007,less
2175,36085017009,less
2176,36085017011,less
2177,36085017012,less
2178,36085017013,less
2179,36085017014,less
2180,36085017015,less
2181,36085017016,less
2182,36085017300,less
2183,36085017600,less
2184,36085017701,less
2185,36085017702,less
2186,36085018100,less
2187,36085018701,less
2188,36085018703,most
2189,36085018704,less
2190,36085018901,less
2191,36085018902,less
2192,36085019700,less
2193,36085019800,less
2194,36085020100,less
2195,36085020701,less
2196,36085020702,most
2197,36085020803,less
2198,36085020804,less
2199,36085020805,less
2200,36085020806,less
2201,36085021300,less
2202,36085022300,most
2203,36085022601,less
2204,36085022602,less
2205,36085022801,most
2206,36085023100,less
2207,36085023900,less
2208,36085024401,less
2209,36085024402,less
2210,36085024700,most
2211,36085024800,less
2212,36085025100,less
2213,36085027301,less
2214,36085027302,less
2215,36085027702,less
2216,36085027704,less
2217,36085027705,less
2218,36085027706,less
2219,36085027900,less
2220,36085029102,less
2221,36085029104,less
2222,36085029105,less
2223,36085029106,less
2224,36085030301,less
2225,36085030302,most
2226,36085031901,less
2227,36085031902,mild
2228,36085032300,less
